trialNum,songNumber,songFileName,songDur,fixTime,responded,rt,postMusicTime,reply,promptRT,choicesMC,respMC,rtMC,outcomeMC,preFeedbackTime,participant_id,trial_index,note_count,trial_window_sec,note_rate,rt_numeric,promptRT_numeric,rtMC_numeric,datetime,age,sex,handedness,cch,session_date,session_month,session_weekday,global_field_power,delta_power,theta_power,alpha_power,beta_power,reply_present,valid_familiarity_rt,responded_label,trial_progress,age_zscore,song_name_clean,log_delta_power,log_theta_power,log_alpha_power,log_beta_power,participant_trial_count,participant_response_rate,participant_mc_accuracy,participant_median_rt,mean_global_field_power,mean_alpha_power,mean_beta_power,log_mean_alpha_power,log_mean_beta_power,song_sample_n,song_response_rate,song_mean_rt,song_median_rt,song_mc_accuracy,mean_note_rate,song_mean_alpha_power,song_mean_beta_power
55,15,another one bites the dust.wav,12.46897959183674,0.4905167500431712,1,5.660297200010973,0.4005609488763746,another one bites the dust,7.303505499992752,100   52   15   65,3,1.405930900000385,1,1.007622514751552,sub-28,54,24,21.777000000000044,1.102080176332826,5.660297200010973,7.303505499992752,1.405930900000385,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,18.32523546497049,1.5908771769551104e-12,8.492303186891239e-13,7.199277909425622e-13,1.3188420742925047e-13,True,True,Familiar,0.7142857142857143,-0.5242338667758151,another one bites the dust,-11.798363348593327,-12.070974509319583,-12.142711061301851,-12.879807206250153,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,19,0.631578947368421,5.654553966644623,5.571712850003678,0.7894736842105263,1.7307307920892452,6.160440776240835e-13,2.0786686231319116e-13
56,100,shoo fly.wav,9.372018140589567,0.4152948747965883,1,5.028225399990333,0.4357604537602448,i belong to somebody,9.197731099993687,100   37   79   67,1,3.564980299997842,1,1.040694848439275,sub-28,55,28,25.414999999999964,1.1017115876450931,5.028225399990333,9.197731099993687,3.564980299997842,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,13.466363125411101,1.7014108807406974e-11,1.6467558562976711e-12,2.8275124318975224e-13,1.1320667964712937e-13,True,True,Familiar,0.7272727272727273,-0.5242338667758151,shoo fly,-10.76919079415335,-11.783370783418107,-12.548595476909094,-12.946127947279335,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,16,0.5625,4.633306733368146,4.469525699998485,0.5,1.419754483767859,1.1697213695259772e-12,2.4818759729200207e-13
57,24,buffalo gals.wav,9.331020408163266,0.4277007209676573,1,6.791146200004732,0.4312357193560832,,1.759326200000942,24   92   50   35,4,7.973196599996299,0,1.137565075765299,sub-28,56,48,24.233999999999924,1.9806882891804964,6.791146200004732,1.759326200000942,7.973196599996299,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,10.993183716728366,2.6765763820273256e-12,1.109401086230867e-12,4.3941096164188003e-13,2.2282313288771363e-13,False,True,Familiar,0.7402597402597403,-0.5242338667758151,buffalo gals,-11.57242035855006,-11.954911413232882,-12.357129113275315,-12.652039723893429,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,15,0.8666666666666667,5.201300623108882,4.490192700061016,0.26666666666666666,1.4845812021799236,6.264015249107123e-13,1.8130755595434656e-13
58,57,it's a small world.wav,9.291020408163265,0.4863259408501321,0,,0.418287145921349,,1.567018300003838,57   49   25   69,3,5.463039299997035,0,1.193759299413,sub-28,57,28,23.864000000000033,1.1733154542406956,,1.567018300003838,5.463039299997035,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,15.29777193386911,4.179755967451524e-12,7.300743460293127e-13,4.845607287912301e-13,1.509265743110818e-13,False,False,Not familiar,0.7532467532467533,-0.5242338667758151,it's a small world,-11.378849073507977,-12.136632911898417,-12.314651786154702,-12.821234285336674,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,21,0.6666666666666666,5.635077764299759,6.141382700036047,0.38095238095238093,0.8888253392250828,1.0677954975409413e-12,1.9589213420818627e-13
59,21,blow the man down.wav,8.491020408163266,0.4260084661481214,0,,0.4183531180232276,,1.110153600006015,21   51  104   20,1,4.45725149998907,1,1.070121451304435,sub-28,58,46,21.689000000000078,2.120890774125125,,1.110153600006015,4.45725149998907,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,12.198277489044846,1.0990026184262222e-12,6.233004725925142e-13,4.3146977729004816e-13,1.5974261630268668e-13,False,False,Not familiar,0.7662337662337663,-0.5242338667758151,blow the man down,-11.959001272847933,-12.205302543821553,-12.365049619452469,-12.796579206866644,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,19,0.2631578947368421,5.21815623997536,4.161308199982159,0.6842105263157895,1.8891111341480644,1.5648742052431675e-12,1.8818695889331009e-13
60,111,the bare necessities.wav,8.511020408163265,0.4498652441118124,0,,0.4444282527504155,,1.081215400001383,86  111   20   32,2,3.702030800006469,1,1.079875456014844,sub-28,59,52,20.735999999999876,2.507716049382731,,1.081215400001383,3.702030800006469,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,14.589251557677372,1.0794570284907817e-11,8.948929169237717e-13,8.388552893024209e-13,1.4171460292951718e-13,False,False,Not familiar,0.7792207792207793,-0.5242338667758151,the bare necessities,-10.966794641575037,-12.048228929344909,-12.076312952732662,-12.848585395730348,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,19,0.2631578947368421,5.305422500008353,5.213901900000565,0.5263157894736842,2.0589337604772866,8.182254820304393e-13,1.6482754305633422e-13
61,102,smoke on the water.wav,7.838004535147392,0.4315141029598015,1,5.512879300003988,0.404697515995263,radio,4.455473099995288,102   63   41   95,1,4.037870000000112,1,1.180862633259269,sub-28,60,20,21.733000000000175,0.9202595131827102,5.512879300003988,4.455473099995288,4.037870000000112,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,15.606774045175221,1.8242919249865845e-11,1.2177741272784792e-12,1.3333956035731907e-12,1.5512920297812976e-13,True,True,Familiar,0.7922077922077922,-0.5242338667758151,smoke on the water,-10.738905664216803,-11.914433257165673,-11.875040981149146,-12.80930643881807,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,17,0.5882352941176471,4.4740729099954475,3.554426599985163,0.47058823529411764,0.8730576609396321,1.3518660588447086e-12,1.6655727329215841e-13
62,99,she'll be coming 'round the mountain.wav,8.86,0.4734555843973396,1,7.757605499995407,0.4597047597100643,nursery rhyme,7.672805499998503,68   75   99    1,3,2.668395000000601,1,1.027816138068973,sub-28,61,52,25.426999999999907,2.045070200967483,7.757605499995407,7.672805499998503,2.668395000000601,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,14.953901398417626,9.364615997670483e-12,2.053617097811584e-12,4.906730782712085e-13,1.7265071601539427e-13,True,True,Familiar,0.8051948051948052,-0.5242338667758151,she'll be coming 'round the mountain,-11.028510026458735,-11.687480528513516,-12.309207769773318,-12.76283161620888,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,19,0.8421052631578947,5.109622106238248,5.522124300005089,0.7368421052631579,1.6193789023606486,5.710480741320334e-13,1.7009445758815703e-13
63,113,the farmer in the dell.wav,6.994013605442177,0.4594737888830828,1,5.721952299994882,0.4409486138740047,nursery rhyme,4.065139099999215,86  113   42   25,2,6.59494700000505,1,1.079615313714258,sub-28,62,42,23.579999999999927,1.7811704834605653,5.721952299994882,4.065139099999215,6.59494700000505,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,15.387884890249891,5.793166801518255e-12,1.5612544834386864e-12,6.574576305417426e-13,1.4633011855515526e-13,True,True,Familiar,0.8181818181818182,-0.5242338667758151,the farmer in the dell,-11.237083966764873,-11.806526301456952,-12.182132229780903,-12.834666275541958,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,13,0.7692307692307693,4.276517470011458,4.699095500011026,0.6923076923076923,1.3674894225450005,1.256894257981512e-12,1.9163412653078256e-13
64,42,froggy went a-courtin'.wav,12.20498866213152,0.424169355720893,1,7.160681499997736,0.454377407064413,nursery rhyme,3.5966630000039,92  108   42   55,3,5.177815000002738,1,1.013630821273882,sub-28,63,48,23.323000000000093,2.058054281181658,7.160681499997736,3.5966630000039,5.177815000002738,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,13.372607449743876,1.3453647178074584e-11,1.5626922572342253e-12,7.259410095692812e-13,1.3927711448572838e-13,True,True,Familiar,0.8311688311688312,-0.5242338667758151,froggy went a-courtin',-10.871159965877574,-11.806126539667428,-12.139098668913453,-12.856120239420212,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,14,0.5714285714285714,5.160417062474153,5.231465400000161,0.42857142857142855,2.08276830155382,5.577718442890788e-13,1.669124757851768e-13
65,89,pop goes the weasel.wav,7.075011337868481,0.4169441100338574,1,4.836003200005507,0.4270490067781651,pop goes the weasel,4.340504000007058,99   47   89   12,3,1.562765800001216,1,1.17560560440929,sub-28,64,48,18.144999999999982,2.645356847616426,4.836003200005507,4.340504000007058,1.562765800001216,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,15.037367258627196,5.367387998806784e-12,6.746806025557601e-13,7.184497675627906e-13,1.5111499372862102e-13,True,True,Familiar,0.8441558441558441,-0.5242338667758151,pop goes the weasel,-11.270237009212659,-12.170901775874194,-12.143603591389082,-12.820692442540224,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,16,0.875,3.003007885706211,2.9835551000287523,0.875,1.4546941458343579,1.0317009072613556e-12,2.6983533302073673e-13
66,88,polly wolly doodle.wav,9.334013605442175,0.4397572354371123,1,5.748390800014022,0.4310513149065835,nursery rhyme,3.146440000011353,101   88   60   45,2,5.99967820000893,1,1.17177332779006,sub-28,65,52,22.257000000000062,2.3363436222312015,5.748390800014022,3.146440000011353,5.99967820000893,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,15.243696443519717,2.505024415836158e-12,3.713751702797943e-13,1.7106892383964825e-13,1.0975032959266047e-13,True,True,Familiar,0.8571428571428571,-0.5242338667758151,polly wolly doodle,-11.601188036818197,-12.43018713605921,-12.766828876670104,-12.959594166848403,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,20,0.85,4.853798135289895,4.758549099991797,0.6,2.174504867500736,5.329711111132222e-13,1.6856003708432603e-13
67,31,copacabana.wav,9.372018140589567,0.416246978390117,1,6.305431300002965,0.4783308452798821,radio/video game,5.610712599998806,48   19   31   18,3,3.922903500002576,1,1.07339254202745,sub-28,66,40,23.36500000000001,1.711962336828589,6.305431300002965,5.610712599998806,3.922903500002576,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,14.583762575296452,2.728364674224366e-12,1.2595560897624403e-12,7.940574100589719e-13,2.141212937459743e-13,True,True,Familiar,0.8701298701298701,-0.5242338667758151,copacabana,-11.564097582175908,-11.899782488005542,-12.100148097106308,-12.669340141222474,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,16,0.375,4.954442433356841,4.09052175004399,0.625,1.8434098475246044,1.1755947872501698e-12,2.001354414801353e-13
68,64,london bridge.wav,6.706984126984127,0.4487360105256392,1,5.007415300002322,0.4440612997957347,my dear lady,3.037910099999863,117   84   64   38,3,4.943319699988933,1,1.092890422929887,sub-28,67,42,20.485999999999876,2.0501806111490897,5.007415300002322,3.037910099999863,4.943319699988933,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,13.842737153124977,1.0923615647188307e-11,1.3750024603316665e-12,3.3052864720203147e-13,1.5291516329317013e-13,True,True,Familiar,0.8831168831168831,-0.5242338667758151,london bridge,-10.96163358912932,-11.861696524737347,-12.480790893870932,-12.81554944717084,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,21,0.8571428571428571,2.832340266667517,2.624422600008984,0.5714285714285714,1.2983912997653686,7.119448149904949e-13,2.123228980400385e-13
69,6,YMCA.wav,14.33501133786848,0.4168096414937603,0,,0.4493576156122159,,1.820174899999984,76   34    6   93,3,5.76048979999905,1,1.011019307993361,sub-28,68,76,29.288999999999987,2.594830823858788,,1.820174899999984,5.76048979999905,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,14.106497549456863,9.148943824190331e-12,1.2568911399108843e-12,5.316987920227738e-13,1.5326530005552616e-13,False,False,Not familiar,0.8961038961038961,-0.5242338667758151,YMCA,-11.038629039026585,-11.900702335188587,-12.274334326367107,-12.814556160215654,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,21,0.38095238095238093,9.60413844996583,10.264613849984016,0.5238095238095238,2.393559844517507,6.140512946067328e-13,1.613744120277075e-13
70,67,love me do.wav,12.46798185941043,0.4453547855648346,0,,0.4436636457226685,,1.277513299995917,29   67   36   15,2,4.01876330000232,1,1.148866875470225,sub-28,69,68,25.070000000000164,2.712405265257262,,1.277513299995917,4.01876330000232,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,13.791502794019245,1.1726991500887002e-11,1.8580175421185742e-12,5.661050397821666e-13,2.3256166777477756e-13,False,False,Not familiar,0.9090909090909091,-0.5242338667758151,love me do,-10.93081338960201,-11.730950190014426,-12.247102978766984,-12.633461866760566,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,19,0.47368421052631576,5.897464988881337,6.235104600000341,0.631578947368421,1.7650586016133918,9.241744387877272e-13,1.8226724442361925e-13
71,70,michael row the boat ashore.wav,9.372018140589567,0.4291913745987294,1,8.44497220001358,0.4812142666436436,michael row the boat ashore,8.913298800005578,105   21  113   70,4,1.733267300005537,1,1.03569287592455,sub-28,70,42,26.753999999999905,1.5698587127158612,8.44497220001358,8.913298800005578,1.733267300005537,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,13.32065745326034,3.1382066318827755e-12,9.29413053235943e-13,7.809050593246927e-13,1.4674252116684606e-13,True,True,Familiar,0.922077922077922,-0.5242338667758151,michael row the boat ashore,-11.503318464148693,-12.031791232321394,-12.107401763456568,-12.83344402363222,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,18,0.2777777777777778,4.436821059990325,3.956823899992742,0.3888888888888889,1.5613778619941472,8.884556279436592e-13,2.6463023298393367e-13
72,76,my girl.wav,10.44498866213152,0.4075719321291851,1,3.785495100004482,0.4332715320735092,I've got sunshine on a cloudy day,10.6380887000123,35   38   95   76,4,3.404227600010927,1,1.105042509507638,sub-28,71,18,25.47499999999991,0.7065750736015727,3.785495100004482,10.6380887000123,3.404227600010927,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,15.385218220189351,1.618084822615472e-11,1.4028989076968726e-12,5.682790163183795e-13,1.5154489925205755e-13,True,True,Familiar,0.935064935064935,-0.5242338667758151,my girl,-10.790998715709982,-11.85297362292119,-12.245438379966858,-12.81945867667653,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,15,0.4666666666666667,4.44108500000896,3.785495100004482,0.4666666666666667,1.4683532367181198,1.262239123804786e-12,1.6949686126622668e-13
73,48,heigh-ho.wav,10.50299319727891,0.466279031086606,1,7.665509400001611,0.4764680693166767,nursery rhyme,5.090606700003264,48   30  107   38,1,3.189236799997161,1,1.099153530369247,sub-28,72,40,23.999000000000024,1.6667361140047485,7.665509400001611,5.090606700003264,3.189236799997161,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,13.720611429332921,1.0070425814525643e-11,1.3756957199193907e-12,4.818935928245474e-13,1.6113344210912513e-13,True,True,Familiar,0.948051948051948,-0.5242338667758151,heigh-ho,-10.99695216549514,-11.86147761390081,-12.317048847966154,-12.792814315470268,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,15,0.3333333333333333,4.9236984599934654,4.181941699993331,0.4666666666666667,1.7234683581494175,5.211153817611432e-13,1.9178103316015192e-13
74,84,over the rainbow.wav,17.06698412698413,0.4768980919842049,1,3.643158599996241,0.4769247417094165,over the rainbow,4.921733299997868,84   56  113    1,1,1.083502000008593,1,1.120206413043064,sub-28,73,12,17.135999999999967,0.7002801120448192,3.643158599996241,4.921733299997868,1.083502000008593,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,15.989207070095759,7.276723838819793e-12,7.804155610684546e-13,7.975407761188558e-13,1.5631463895561384e-13,True,True,Familiar,0.961038961038961,-0.5242338667758151,over the rainbow,-11.138064106809,-12.107674079591735,-12.098247103392158,-12.80600034814884,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,15,0.6666666666666666,5.748862429978908,4.4185697998909745,0.8,0.8804538290844253,8.143249114779042e-13,1.9865110532747756e-13
75,22,blowin' in the wind.wav,9.950022675736962,0.4226112775241423,1,7.251404099995852,0.4885059316723814,radio,2.670719899993856,50   14   12   22,4,6.427852300010272,1,1.047176482265489,sub-28,74,32,24.208000000000084,1.3218770654329102,7.251404099995852,2.670719899993856,6.427852300010272,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,10.399445862004518,8.8768901767376e-13,5.408648416330727e-13,3.003525627783473e-13,1.4624033712684909e-13,True,True,Familiar,0.974025974025974,-0.5242338667758151,blowin' in the wind,-12.051739153098401,-12.266911248509894,-12.522368658054079,-12.834932820432991,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,17,0.4117647058823529,5.252832628545418,4.962906300002942,0.4117647058823529,1.403225066909757,6.4604084672615e-13,1.5215973588760012e-13
