participant_id,trial_index,global_field_power,delta_power,theta_power,alpha_power,beta_power
sub-25,2,31.09679933353765,1.8560057902873207e-12,5.348853494585186e-13,9.340248850813686e-13,3.1497275120380406e-13
sub-25,3,25.87382601852892,1.4554017061366054e-11,2.5666613014806535e-12,4.235618316115181e-13,1.4687358692608818e-13
sub-25,4,42.7358679788518,1.24331660410988e-11,5.42281236137235e-13,8.789320979686419e-12,3.7438729662792557e-13
sub-25,5,32.38742811525448,3.5375306261288445e-11,1.1236623580001466e-12,1.545204719172419e-12,2.910658217244584e-13
sub-25,6,22.8354799382505,2.28190077376096e-11,4.399616933024441e-12,8.27028839797639e-13,2.228513629832744e-13
sub-25,7,26.460338250355775,1.692682809995058e-11,2.2391052697927177e-12,2.5382558031206076e-13,1.574008908223571e-13
sub-25,8,28.38630705090848,2.4700970632994568e-11,3.02543739412189e-12,4.0067693084440363e-13,1.410898883482597e-13
sub-25,9,91.7234109768917,1.3371224907836498e-12,8.263517225580351e-13,6.552484251120231e-12,3.523125159567118e-13
sub-25,10,47.76906230063965,1.6554369896049908e-12,1.9230618699564374e-12,9.131706987283332e-12,3.3760526580997514e-13
sub-25,11,52.99917553945294,2.6743935385548838e-12,3.7065113708359786e-13,1.0707463327775609e-11,2.5237787508032923e-13
sub-25,12,87.15166775845965,1.200270235160441e-11,7.063090442806269e-13,2.7906858327489596e-13,1.8520598740601767e-13
sub-25,13,50.40012337764132,2.0600145898607994e-12,4.1568013568999885e-13,3.2632599265787e-13,1.334306563805406e-13
sub-25,14,53.41254607566881,1.2760929035230375e-12,3.7346845118645784e-13,7.374165994912372e-13,1.266422839405015e-13
sub-25,15,49.14557650832411,5.037873403155283e-13,6.468652925319435e-13,9.914182212153393e-13,1.093632567886708e-13
sub-25,16,30.28181672543213,2.8218209312026836e-12,4.731557150709668e-13,2.5409260607440155e-13,1.4367244631244386e-13
sub-25,17,21.327893079139052,5.3571325116368174e-11,1.6138317852527488e-12,3.0569935651599323e-13,1.295004612245386e-13
sub-25,18,42.162722086470474,1.7136658196603336e-12,3.0738346796090315e-13,5.356285261734862e-13,1.1852043830697162e-13
sub-25,19,30.73572695333272,1.825020473197699e-11,2.3512691149458634e-12,9.902705376170389e-13,2.242325435441799e-13
sub-25,20,25.637958720480963,1.3467690501708463e-11,1.422146513120618e-12,1.9010211738724698e-13,1.8242230138447354e-13
sub-25,21,22.87415669528658,1.4213742785994497e-11,7.941644897923013e-13,2.7093643413633453e-13,9.91477769836555e-14
sub-25,22,19.575452532284896,1.0196795886477996e-11,5.926641561141814e-13,7.09317952366104e-13,1.1144928894245232e-13
sub-25,23,19.172905887726763,5.688099080112567e-13,1.7403168322016214e-13,2.7485390681152136e-13,1.0997212578994048e-13
sub-25,24,29.018388025413316,3.1277689945573375e-11,1.717190974054742e-12,2.5559765517032297e-12,2.433257943458922e-13
sub-25,25,22.009502855916697,2.433383090298632e-12,8.69918697374529e-13,2.4999364419323773e-12,1.803970081482141e-13
sub-25,26,23.416954463858723,7.657432846925966e-13,4.026350911323195e-13,8.409216876229901e-13,1.893552936840085e-13
sub-25,27,21.168194007289785,3.6904965565423566e-11,5.1510208512471106e-12,5.39599925975231e-13,1.3306563876429254e-13
sub-25,28,34.30592393118658,7.061909657136201e-11,5.033234440540189e-12,2.115821789882215e-12,1.3862328302852093e-13
sub-25,29,78.9658615366938,9.027863783772606e-12,1.139226206440167e-12,9.205593337672529e-13,1.6061848954681403e-13
sub-25,30,50.39688244109126,4.1891508164708735e-11,3.850820684924461e-12,3.9537479703611155e-13,1.0473589290499733e-13
sub-25,31,40.598087458343194,1.975092537207881e-11,1.5712617102047405e-12,2.5578675626898684e-13,1.3353380948377884e-13
sub-25,32,27.068770900243386,3.672110146440134e-11,5.028067379341007e-12,6.537516798570646e-13,2.5848784098331335e-13
sub-25,33,19.489640921649926,2.124663333021932e-12,4.949121432341027e-13,2.8676023125606685e-13,1.9132171133690653e-13
sub-25,34,19.47167887386514,9.318840266668634e-13,4.283922035666335e-13,3.9838998608822284e-13,1.4791889958033762e-13
sub-25,35,23.235886811036732,3.614903165176297e-12,1.2695642907592485e-12,6.116573030485557e-13,6.302081248183087e-13
sub-25,36,20.188423432466383,5.02009003364888e-12,9.531709452502379e-13,7.332700373689091e-13,1.1961470093268796e-13
sub-25,37,22.864879757771053,4.8377112258511027e-11,2.227137660354161e-12,6.559485731364387e-13,1.0345407356705771e-13
sub-25,38,28.46165918714073,5.405943467386762e-12,9.563029376113327e-13,7.713385215420302e-13,1.4277947234823296e-12
sub-25,39,60.41445879700454,8.492902721982993e-11,1.4765059877060227e-12,7.016351701356974e-13,1.9158335434642456e-13
sub-25,40,30.285998999450776,1.1540210959815897e-12,4.128668186596242e-13,8.539002754274758e-13,2.343772219710839e-13
sub-25,41,315.54985230562073,1.1114909375218226e-10,1.3474605663999033e-11,2.6999163992541965e-12,5.887570727749367e-12
sub-25,42,30.238276330505933,6.580591670993749e-11,3.334374612005012e-12,1.192497310308625e-12,1.2530768096286839e-13
sub-25,43,27.60318211770358,3.5816462385851895e-11,9.635700787477778e-13,1.6954378789776731e-12,1.2306155924434025e-13
sub-25,44,29.30141432823992,4.047223421546845e-12,5.422444050618699e-13,2.531604588583912e-13,1.0327844082693254e-13
sub-25,45,32.991364218027314,1.9941605421179235e-12,4.839520497141646e-13,4.437321609879532e-13,4.1038129064669406e-13
sub-25,46,25.20940207942222,1.956417246015163e-11,4.993908677314711e-13,4.20320070295434e-13,7.85487300072592e-14
sub-25,47,23.079104982434696,6.4160839149579515e-12,1.1643592223771182e-12,4.651721808861165e-13,1.6830766600835117e-13
sub-25,48,23.176492840052035,1.2302243856439904e-12,3.325845118370367e-13,7.842891498588902e-13,1.4316586405639785e-13
sub-25,49,27.96110176231546,2.0348980787431268e-11,1.6460258919100212e-12,2.361940181225706e-13,1.5550742229917994e-13
sub-25,50,29.1115504257447,1.1402110716585776e-10,1.878098874276762e-12,9.219276384747986e-13,2.4601120871871334e-13
sub-25,51,40.53924249018206,2.358674853253689e-11,2.8735439666111456e-12,6.849067565713039e-13,2.2515287805275887e-13
sub-25,52,145.72958904339126,4.3416341499000315e-11,4.732287272561025e-12,2.6984349194365325e-12,1.056232205382719e-11
sub-25,53,32.64716350957284,5.208693835643197e-11,2.6319874688205874e-12,3.6846596480183214e-13,1.406697631298008e-13
sub-25,54,25.522710109659762,6.750543116101034e-11,1.8095148184113226e-12,5.767346203075573e-13,1.3235259380377544e-13
sub-25,55,21.747055492470235,1.0124833461639041e-12,3.6606786888337293e-13,2.3096948378363864e-13,1.3731112133643357e-13
sub-26,0,27.440043220023643,2.556829857828362e-12,5.758734015222316e-13,1.0573720309663252e-12,1.1348663883396541e-13
sub-26,1,19.66367957871864,1.1507157703770507e-11,2.285344875246732e-12,1.1650887492349635e-12,1.4769029391764036e-13
sub-26,2,17.462248492364598,1.3533214628233197e-12,4.935622075871183e-13,1.1418759645750226e-12,1.1599949579663418e-13
sub-26,3,20.479663883454513,2.305715900669198e-12,5.022057634713913e-13,7.9837568522958e-13,1.0451237691122671e-13
sub-26,4,16.705559592184503,2.582672755913046e-12,4.158524839624573e-13,1.0254078147884076e-12,1.2958265153184878e-13
sub-26,5,15.570234076320133,7.146155608931249e-13,2.9913264524421264e-13,1.540931982832019e-12,1.4262297279718448e-13
sub-26,6,16.157330219843942,1.2791126079293823e-12,2.8994433946706463e-13,8.907293585804587e-13,1.0639818015876134e-13
sub-26,7,14.716064304330146,3.1204491771443317e-12,3.5833322380080136e-13,1.675344366552711e-12,1.0555601776454095e-13
sub-26,8,13.606708506247205,2.1795594959901283e-12,4.558376062205972e-13,1.3500930164291074e-12,1.2661456930732595e-13
sub-26,9,13.741513048113902,5.835370632312033e-13,3.012459005158171e-13,5.216086912628883e-13,1.0369268399064605e-13
sub-26,10,16.00270596282489,1.7569187870852385e-12,3.2455634371151565e-13,4.373002569408128e-13,1.0584186293687177e-13
sub-26,11,17.360646929933413,1.7875713114992076e-12,4.788593481665197e-13,1.4650433394546858e-12,1.7592753534444904e-13
sub-26,12,15.135181013396878,1.6110061464670712e-12,3.319245906133193e-13,1.391944823565002e-12,1.5486527074723594e-13
sub-26,13,16.16047668879263,6.030075540517479e-13,5.116321518407327e-13,1.1332491551723623e-12,1.025081076692247e-13
sub-26,14,13.975105289318586,1.2617819054133345e-12,5.805121629910268e-13,1.541564747249306e-12,1.3473357118930273e-13
sub-26,15,15.208393563800376,1.0414726877569613e-12,2.0816182068556306e-13,1.2825437622709383e-12,1.0898103750021549e-13
sub-26,16,24.775226791565178,7.771579931443429e-13,5.454183259548612e-13,1.1999417197595554e-12,1.356141180535688e-13
sub-26,17,14.21330568945443,1.3204590048387718e-12,3.1982740192817394e-13,6.544664468041886e-13,1.0514245904875842e-13
sub-26,18,15.803235654195984,2.0176652967818853e-12,4.06798739081613e-13,6.861808525397083e-13,9.577388021302323e-14
sub-26,19,16.04697493467443,2.675628408806039e-12,3.398342855721556e-13,1.0618816447456662e-12,1.1822429246748322e-13
sub-26,20,14.635969570317755,7.279985816361993e-13,6.159015517054248e-13,1.0567962917772875e-12,1.6534466286444313e-13
sub-26,21,14.297733879716562,7.185695176073811e-13,3.549443268540706e-13,6.800507805745073e-13,9.806543648990242e-14
sub-26,22,13.182943660901357,2.702254035771377e-12,4.0512964220063786e-13,1.136878300136039e-12,1.812533709668939e-13
sub-26,23,13.925114344836723,2.2973883771197937e-12,5.592067175840041e-13,9.926488981838926e-13,1.3247746600018453e-13
sub-26,24,16.25583590380448,1.7119434657550099e-12,3.4284917861070055e-13,7.385113374892929e-13,1.302164537366032e-13
sub-26,25,16.025717538553796,1.5013482314237241e-12,5.589452325012798e-13,3.5388162537816794e-12,2.1103856495574905e-13
sub-26,26,12.837068303222008,1.2812742136595562e-12,5.689761022441214e-13,1.141067806674179e-12,9.133677749160708e-14
sub-26,27,17.11862196341989,1.4583802867756823e-12,4.374358511893049e-13,7.443545101261457e-13,1.3332347410392782e-13
sub-26,28,15.058638361303098,2.369955392804003e-12,5.544398377377196e-13,4.957949588087336e-13,8.80706184303477e-14
sub-26,29,13.956814549299452,1.479690313066329e-12,3.5818852447960895e-13,9.884511250371384e-13,1.270189612599106e-13
sub-26,30,16.609729289769447,1.1279946101868825e-12,3.224963577520564e-13,9.080216720284812e-13,1.0869356146721141e-13
sub-26,31,12.31276570085329,6.792314361817719e-13,6.910979842856895e-13,1.1306352926471756e-12,1.3765343388444137e-13
sub-26,32,13.215835661520812,1.7618887646742052e-12,4.226078055640101e-13,1.4710933069892984e-12,1.2720141004620303e-13
sub-26,33,13.165696994236654,9.35985480987714e-13,6.824797334421903e-13,6.769971783793811e-13,8.670618624333613e-14
sub-26,34,14.990077962040184,1.2644161399979105e-12,5.300551313443049e-13,7.044303145050934e-13,9.858197826602294e-14
sub-26,35,13.64895439686979,1.7878873493937368e-12,4.637432004761957e-13,5.989386565534536e-13,1.386009049583871e-13
sub-26,36,15.850094068346207,1.9237135126316814e-12,3.312875347349632e-13,1.5291452916906782e-12,1.5721482859933202e-13
sub-26,37,17.373229576148447,5.992375723470423e-13,4.566917204409471e-13,2.0875570736046186e-12,8.669570136784181e-14
sub-26,38,19.573279983784882,2.023258396408435e-12,5.682649981435988e-13,7.789769072741357e-13,1.2811080040934316e-13
sub-26,39,15.281505914372785,2.1123731922951204e-12,3.065881111615386e-13,8.627915919177666e-13,1.253706551946935e-13
sub-26,40,11.424639099798087,7.080228499095786e-13,3.6470393943938987e-13,1.071030605083015e-12,1.016859635458027e-13
sub-26,41,11.63275190790919,1.0718674474158699e-12,5.185678283394534e-13,1.0065253586993384e-12,1.2494170997426986e-13
sub-26,42,12.820742580301719,1.230405639049877e-12,5.403343586825977e-13,1.398394359667632e-12,1.152494198842338e-13
sub-26,43,14.261289213266727,8.802384545294131e-13,2.8103423622330664e-13,1.2042016072904106e-12,1.32896796922003e-13
sub-26,44,13.778782007881695,9.67759449054574e-13,7.950713787921764e-13,2.1824831417292343e-12,1.702606548648682e-13
sub-26,45,12.868943064462853,6.185078716035565e-13,1.6636651299983467e-13,1.7439994337443483e-12,1.4870853533297296e-13
sub-26,46,13.86800154150571,6.41118953742787e-13,7.443838204300075e-13,3.979750433754166e-12,1.930696421145826e-13
sub-26,47,14.848550527321159,7.970062077725341e-13,3.662173201711397e-13,9.660303978626666e-13,1.1383685383875284e-13
sub-26,48,13.070017523424768,3.719265235694757e-13,7.16030801832371e-13,2.1128129986394437e-12,1.256733939814966e-13
sub-26,49,18.04499649116028,5.037558354065202e-12,4.2705568666320284e-13,9.86416689409904e-13,1.0402004632401658e-13
sub-26,50,12.829343897834587,9.274597829808712e-13,2.830487722239629e-13,1.314505444738142e-12,1.0961073609568594e-13
sub-26,51,12.316959497861754,6.196376009490701e-13,2.59796619408136e-13,1.884854369315901e-12,1.6782528924083468e-13
sub-26,52,14.339800193163132,7.65147971330278e-13,2.3773395974185157e-13,1.6423284789849378e-12,1.2764117928657112e-13
sub-26,53,14.432011776893686,4.626185280445191e-13,1.611730528796271e-13,1.5766211740460322e-12,1.1365176758043279e-13
sub-26,54,14.913795767419117,8.867566133654441e-13,2.0995177204795407e-13,1.7979567232329852e-12,1.3103897575576543e-13
sub-26,55,16.540998232050796,1.7647833521030447e-12,9.32815784900583e-13,1.6561903733615847e-12,1.9187420297740326e-13
sub-26,56,15.953341884988298,9.771034206084976e-13,4.208544134328111e-13,7.106871883196046e-13,1.5525701160662487e-13
sub-26,57,15.449553652000764,6.01056276297076e-13,8.055579971829288e-13,1.2160703956425482e-12,1.9799085294959478e-13
sub-26,58,13.608837106079053,1.5453934787352477e-12,4.22355380154207e-13,8.319072322866627e-13,2.0512363052595508e-13
sub-26,59,13.593107801596926,8.660919049132937e-13,3.001992988761163e-13,1.4319476005287199e-12,1.5899655689065192e-13
sub-26,60,14.783459050577715,4.64592666042867e-13,3.138097430010327e-13,1.362113056474731e-12,1.7121393588130497e-13
sub-26,61,13.635055176757442,6.901030518062124e-13,8.399076042709099e-13,3.4163133752819207e-12,1.1842849156628715e-13
sub-26,62,16.177344243783505,5.8264260292440626e-12,7.710068097780321e-13,6.584775753663868e-13,7.013588911821205e-14
sub-27,0,72.68569894135307,1.1623837005998207e-11,2.159544807635537e-12,6.435237750355571e-13,1.3656647810210305e-13
sub-27,1,38.62597858979197,8.804435181346111e-13,3.802862515155072e-13,2.7039035395347725e-13,1.358055700380163e-13
sub-27,2,23.728943149204653,7.382806814895517e-13,6.116550777031332e-13,3.5597798541377246e-13,1.4791145393304512e-13
sub-27,3,15.201808825971337,8.370697313942797e-13,4.4271819752215314e-13,2.4799145095541993e-13,1.1846466000108012e-13
sub-27,4,16.0588367821986,6.343930575500294e-13,3.7871616254735183e-13,3.7474478764101946e-13,2.1002612542624644e-13
sub-27,5,17.6521621120739,8.349375930301428e-13,5.85112725044546e-13,3.5484606507241634e-13,1.649557039391551e-13
sub-27,6,17.304196255054553,1.3102463635377943e-12,6.318509462224432e-13,4.5213749561216395e-13,2.0760099439708295e-13
sub-27,7,16.569448306070036,7.322976133634868e-13,3.0819445224384254e-13,4.310393366411576e-13,1.198900903605084e-13
sub-27,8,15.883634539290046,1.4200548602901534e-12,4.714619155869198e-13,7.380995951892784e-13,1.5532804047534903e-13
sub-27,9,22.22280055546812,5.621873811847909e-12,5.649917104482084e-13,3.6682733309336507e-13,1.903204215167621e-13
sub-27,10,11.372217888022844,1.0761894125292736e-12,5.335622378131576e-13,7.073196876926562e-13,1.9196869763932407e-13
sub-27,11,13.618622996612975,9.183335859949348e-13,3.396787457348734e-13,7.129531535920737e-13,1.2210283444633042e-13
sub-27,12,11.37949781132116,2.238010154643519e-12,4.934651119224437e-13,6.13240783182176e-13,1.3108474895685042e-13
sub-27,13,17.06548995183719,5.311483458892551e-13,2.762924596098878e-13,3.5532030639974657e-13,1.522893285755501e-13
sub-27,14,12.256356415126444,7.179513561071626e-13,7.118379992163164e-13,1.5594667995028417e-13,1.6694993061346599e-13
sub-27,15,13.548083393307856,8.990434489597376e-13,4.736652953257418e-13,3.537878781554797e-13,1.5223320418586603e-13
sub-27,16,15.263254723900156,7.683417253218101e-13,5.603600916909992e-13,5.036433407331075e-13,1.6877584844630262e-13
sub-27,17,18.15456153027278,2.0029744214072234e-12,5.534365656204059e-13,5.715206592480152e-13,1.3228918071355095e-13
sub-27,18,16.61921723905178,7.08473629797106e-13,4.167966098376562e-13,2.9359918079894697e-13,9.988169332681514e-14
sub-27,19,13.540365359961282,9.229468894718304e-13,5.231625176493306e-13,2.9390538858625876e-13,1.5321853787615103e-13
sub-27,20,12.361235843386298,1.3226548840898312e-12,4.187803210646495e-13,2.461496466929104e-13,1.2234918665266127e-13
sub-27,21,16.750791116011268,1.8496789626563905e-12,4.724365035018356e-13,8.22042763920713e-13,1.8826301944314454e-13
sub-27,22,13.3908205651305,9.919592980298666e-13,8.390343596390369e-13,2.1740287003232344e-13,1.4327139025048613e-13
sub-27,23,13.595419489728311,1.294544965000624e-12,5.775695659588628e-13,6.782673676812307e-13,1.802566881306752e-13
sub-27,24,16.618266427253545,1.060758989894425e-12,3.43084282976066e-13,4.931917161289167e-13,1.9646958472697869e-13
sub-27,25,13.08360164724843,6.322279144334983e-13,5.164014685967574e-13,8.723730061659453e-13,2.087444335929515e-13
sub-27,26,15.607055889370878,9.143274613809302e-13,4.241066006808925e-13,3.403214826106868e-13,1.3471199529422256e-13
sub-27,27,14.528720683918799,5.983039588694657e-13,3.5280365178593485e-13,3.666334354519459e-13,1.1240672005852507e-13
sub-27,28,14.801659360309914,8.772659357146956e-13,4.882852144019399e-13,5.189467142752896e-13,1.5302669912666584e-13
sub-27,29,13.685163913563581,1.3641954577813137e-12,5.657115455461335e-13,3.6928738313995825e-13,1.635709487725761e-13
sub-27,30,12.045071529478676,1.1420368178360319e-12,9.280058858959e-13,4.682430571952325e-13,1.9075346784465362e-13
sub-27,31,13.028015127967388,1.313989000134872e-12,5.104664584678538e-13,6.008306988607471e-13,1.1421282829605147e-13
sub-27,32,14.963620627966847,1.1969912473816121e-12,3.4233530698167417e-13,4.611066073752733e-13,1.0884636966395663e-13
sub-27,33,12.074530503620798,5.347533021921438e-13,2.7830858970737856e-13,3.33665018186807e-13,1.6037087741028082e-13
sub-27,34,16.147036501054252,1.1659731355144605e-12,5.453366712101821e-13,1.983638199528636e-12,2.370025267313974e-13
sub-27,35,14.687980598979202,4.978431343845708e-13,5.601525068435171e-13,4.552310315157484e-13,1.4490010104749343e-13
sub-27,36,15.283118851740385,8.331105085862234e-13,3.278260245630745e-13,5.437280908297737e-13,2.789636772225328e-13
sub-27,37,12.971767111968845,8.999496167883522e-13,4.5031978444612574e-13,1.203841093624514e-12,2.274916102182775e-13
sub-27,38,11.106837406330907,9.9945251360613e-13,2.608657628705793e-13,4.756652875497722e-13,1.322446691936009e-13
sub-27,39,11.700564742862163,4.56277176174028e-13,6.785065148888432e-13,4.2260375615965267e-13,1.5411758070730002e-13
sub-27,40,14.543948069227476,1.3488733340277858e-12,5.36696975814506e-13,3.9477762993390476e-13,1.0938723413528195e-13
sub-27,41,14.653902175268012,9.013561191278007e-13,6.496687953949566e-13,2.9266514526475807e-13,1.1624167192523804e-13
sub-27,42,12.274539006463831,9.032212574693592e-13,4.109072906759652e-13,2.820427408121195e-13,1.4368280323499763e-13
sub-27,43,11.743509452248594,1.0905217334775023e-12,4.2674726290613877e-13,2.9385051838624273e-13,1.3771601451745647e-13
sub-27,44,17.748510518283645,8.665953139641083e-13,3.8484806124943894e-13,2.679742905034056e-13,2.2204511052705257e-13
sub-27,45,15.252239346992342,2.833149025581945e-12,5.57807484425708e-13,2.7851066093470995e-13,1.676017508508535e-13
sub-27,46,12.890245191421476,6.419560104283141e-13,4.775968043672385e-13,5.923080793310544e-13,1.3049001152778388e-13
sub-27,47,14.230161094922384,1.5823954286270965e-12,6.933948344530516e-13,6.09121944877379e-13,1.2827594879254165e-13
sub-27,48,13.094064422875636,8.33798312682467e-13,7.892309350491468e-13,3.6322088613320314e-13,2.2665743312177974e-13
sub-27,49,11.240995106593173,1.437984873430042e-12,4.30997163009917e-13,1.8316525749174984e-13,1.0097101033304275e-13
sub-27,50,9.658550885977796,5.197729193598242e-13,2.949013331724435e-13,4.724257945553591e-13,1.677968433307887e-13
sub-27,51,14.389527385265225,8.774234830269006e-13,5.813147725056088e-13,4.258127134894367e-13,1.3415022482088447e-13
sub-27,52,12.2531136037259,1.0425370894425152e-12,3.4005351937064e-13,8.385876451567356e-13,1.4082498983866262e-13
sub-27,53,13.893282121170792,6.84119953646511e-13,9.981298756249374e-13,4.4858766885172103e-13,2.6032091909283826e-13
sub-27,54,14.372499419489536,1.4765703609978471e-12,8.046733728323479e-13,3.2314101482779247e-13,1.2443627629536413e-13
sub-27,55,13.483548498046714,9.686172021603978e-13,5.971179953377108e-13,6.501747855496608e-13,3.3362071692978685e-13
sub-27,56,10.810020964192281,1.6679552317591177e-12,5.008545861545879e-13,3.52035669622828e-13,3.046204801987117e-13
sub-27,57,13.587819558082286,6.911587446649387e-13,6.787813238277989e-13,4.5148287706383063e-13,1.5302766911805882e-13
sub-27,58,11.839140350967291,2.6387545047279915e-12,3.427354793096705e-13,2.495928947637907e-13,1.0204819374609616e-13
sub-27,59,15.238665848496996,8.531168213454721e-13,4.775447737249219e-13,5.069103615041021e-13,1.6619540119120673e-13
sub-27,60,9.886547672905357,8.994332410185777e-13,5.290922586909994e-13,3.768327768252078e-13,1.5109878727816266e-13
sub-27,61,11.815335831712757,1.4502595252723226e-12,3.708056718216417e-13,8.145088190633644e-13,9.525167992615043e-14
sub-27,62,11.575998749753088,6.658961667914764e-13,2.421034966522143e-13,3.90801508732777e-13,1.2945916145134312e-13
sub-27,63,11.379040770597163,1.2044141164991564e-12,2.066453878489668e-13,4.561104385299801e-13,1.0945337389236378e-13
sub-27,64,11.175773269911037,2.0898356826450943e-12,3.760560140326385e-13,5.893527340664924e-13,8.141469432387543e-14
sub-27,65,13.85604092080051,1.5157628661589561e-12,4.3178019825082094e-13,8.408268359914482e-13,1.7033111946624449e-13
sub-27,66,14.062866105359648,1.1759710379582604e-12,4.4771540687799347e-13,4.052908922612289e-13,2.818775797593744e-13
sub-27,67,9.255453781655964,6.925868624620564e-13,5.203691418163925e-13,2.983181144616858e-13,1.5457809230369125e-13
sub-27,68,16.253781020168304,5.609696872356765e-13,3.4978355007747536e-13,5.323309635296706e-13,1.1959622071962057e-13
sub-28,0,24.306874784017477,2.28010962635416e-12,7.184915272192359e-13,3.899169432142018e-13,1.82666813384502e-13
sub-28,1,18.41206247303344,1.5291623324435613e-12,4.598774148679831e-13,3.640298728795599e-13,1.657929735967997e-13
sub-28,2,13.583181572295501,1.4179366354504645e-12,5.165824932189766e-13,4.838520896666534e-13,1.4179217520585542e-13
sub-28,3,13.825365041055992,2.0381143710901024e-12,6.365429199835275e-13,3.268009503001387e-13,1.7003968337726367e-13
sub-28,4,16.330057682942158,9.159133491411959e-13,4.667616803248393e-13,2.291890600436398e-13,1.9105937110272318e-13
sub-28,5,13.219603078907406,1.4774269111436438e-11,1.1237589512549366e-12,2.7678070912565085e-13,1.6099475557434911e-13
sub-28,6,13.462367871854159,6.646141166411346e-12,8.81966008407213e-13,2.553615242105032e-13,1.5855611752596037e-13
sub-28,7,12.207848888423852,1.1641659060096026e-12,7.618654156490209e-13,2.0518951405891378e-13,1.663815985803163e-13
sub-28,8,16.077599643575223,9.459849963038236e-13,6.401741822932874e-13,4.157459969505028e-13,2.0184731284788746e-13
sub-28,9,13.86471351334045,1.3005124072467004e-12,6.10248839591183e-13,2.735823216591228e-13,1.460881527216511e-13
sub-28,10,10.603884979657703,9.736109363450277e-13,5.622623609494836e-13,3.304358156127e-13,1.8198734937937e-13
sub-28,11,13.90833580624796,2.2855024829465506e-12,7.562192022744217e-13,6.002295048017027e-13,1.7993740668794958e-13
sub-28,12,11.28013110722233,2.46041889950347e-12,1.4801220789300261e-12,3.2787364048270396e-13,1.505545484766126e-13
sub-28,13,14.305485883685764,1.147424931236864e-12,1.0453797615782938e-12,6.138276568906977e-13,2.2097322861558698e-13
sub-28,14,16.401407507543265,1.2259095454238655e-12,2.872584994676325e-13,3.541499248296455e-13,2.0625417544932093e-13
sub-28,15,13.683215559121871,8.480933947793491e-13,6.92439246477377e-13,1.4775662941704106e-13,1.5774242937436257e-13
sub-28,16,11.286629913512455,1.2274712207697413e-12,3.761479281904283e-13,2.721615204616856e-13,1.6797281062344526e-13
sub-28,17,12.205898985937893,1.0784494292321884e-12,5.514064348759817e-13,2.0659952113245076e-13,1.4153863307289974e-13
sub-28,18,11.001870542365628,1.5275989795881173e-12,1.224456246189207e-12,2.953722169789194e-13,1.7332478410563565e-13
sub-28,19,13.99206381636144,1.6209157759031771e-12,1.0489120729782157e-12,6.415453907057815e-13,1.480824471075704e-13
sub-28,20,15.42532025106558,1.118190564301204e-12,4.714654680640692e-13,3.812128909362038e-13,1.8401249396047275e-13
sub-28,21,13.524818791951326,9.344682356063866e-13,9.664681672163914e-13,1.050871749443959e-12,1.9148554448649425e-13
sub-28,22,11.858531391540877,1.2709529652905175e-12,8.309536522166993e-13,2.471899555299819e-13,1.2577823405131228e-13
sub-28,23,15.12411868681515,1.2605002983548833e-12,5.026420229063172e-13,3.1001755754289095e-13,1.2462991582089933e-13
sub-28,24,12.762058009559496,1.3529015651775444e-12,9.746655731650547e-13,3.985986401714455e-13,1.1331972001817768e-13
sub-28,25,13.606334263892295,1.1624572546463648e-11,2.064657711463027e-12,3.5448874935704153e-13,1.9964691916888496e-13
sub-28,26,14.63309670402378,8.061733531319164e-13,4.714409713493874e-13,3.5160513118181124e-13,1.8733244700133888e-13
sub-28,27,13.14876103322962,5.2977643219305605e-12,7.643255900117802e-13,4.947848766016023e-13,1.861574955488522e-13
sub-28,28,12.958546847569904,1.0126436100581819e-12,3.98396450261002e-13,2.3823464571499e-13,1.2946820170167427e-13
sub-28,29,15.415085176230413,1.0752873927106395e-12,4.2588475461257843e-13,7.712112275983442e-13,1.770938630639696e-13
sub-28,30,13.866961964949414,5.836563310228861e-12,1.1094774348976637e-12,1.6454510911781203e-13,1.1660922484040635e-13
sub-28,31,13.216415996618917,7.335655276288218e-13,9.10157435571208e-13,2.433293738701507e-13,1.3375863042860727e-13
sub-28,32,12.964665790281936,1.2241688220679016e-12,8.57538292065997e-13,4.231681953995159e-13,1.6441116430478026e-13
sub-28,33,13.815733028615005,1.6323628382657689e-12,4.651640350179035e-13,6.069937909952101e-13,2.659014954352408e-13
sub-28,34,15.683348215512318,1.3618771778093956e-12,1.2187731330620523e-12,3.688224152756314e-13,1.7531709460469292e-13
sub-28,35,13.675735482904765,1.361862078047736e-11,1.4565601588172856e-12,5.490155252630363e-13,1.972326128146405e-13
sub-28,36,13.6408828330202,1.0431907459221858e-11,2.315754421890518e-12,8.560206682862652e-13,2.8817385962537045e-13
sub-28,37,16.270525162334916,1.9137958128968102e-12,4.4972786695767543e-13,7.800817846855809e-13,1.5019237967303035e-13
sub-28,38,14.658835327139046,5.493078112525257e-13,4.1489697457101633e-13,4.4571510222532137e-13,1.6395193916822686e-13
sub-28,39,11.302207308357596,1.366834291879633e-12,9.574907264984995e-13,3.030182562482972e-13,2.1176351737993688e-13
sub-28,40,15.189537241154197,2.4256729685859715e-12,3.5172032423640735e-12,6.814947590208961e-13,2.7420894675655913e-13
sub-28,41,14.35363513347307,1.8259333910295025e-11,8.322277057938562e-13,2.312837122887119e-13,1.7303303427297674e-13
sub-28,42,14.591811723101939,1.6681455270857995e-11,1.0008146967658098e-12,8.047585543177449e-13,2.2018235428483805e-13
